Id,label
0,0.5169675952594596
1,0.714707240083848
2,0.4625812962917608
3,0.7324491087664582
4,0.4031333776191569
5,0.7991445584087797
6,0.297889935251812
7,0.5886205709482265
8,0.6034133295947544
9,0.12650974019768169
10,0.09275186179423897
11,0.9751715044177803
12,0.20040779560549393
13,0.7838150519984882
14,0.8183449258654995
15,0.2072813213810285
16,0.5517838704025463
17,0.6959161036525537
18,0.9923247943920919
19,0.5598451016407153
20,0.17827104261535556
21,0.9654268730015745
22,0.5576603442983114
23,0.5475493134873829
24,0.3529218483164823
25,0.39827457634915653
26,0.7848819313296711
27,0.25181020043777946
28,0.5501937968670711
29,0.3020075533741884
30,0.5089165423063532
31,0.8817069280158399
32,0.20228659192694823
33,0.883207917968616
34,0.2945782541599173
35,0.7598951160545955
36,0.8708584572880981
37,0.570773297902893
38,0.007477386835176446
39,0.3843075606906409
40,0.7819820411708955
41,0.2523925645194484
42,0.3995649433212869
43,0.017939105111865875
44,0.9748189357341722
45,0.09676281865600143
46,0.4047476683922849
47,0.2613085207772005
48,0.25669211856654267
49,0.7969992432483801
50,0.38459895328876176
51,0.5774584683713293
52,0.20414773266650835
53,0.4523114184284106
54,0.39297812990174735
55,0.5511959221065126
56,0.06879785813765585
57,0.6608327235707487
58,0.15824258444169872
59,0.4854734495216955
60,0.9233260213362534
61,0.4007960385571723
62,0.5526064259291872
63,0.16697182091994897
64,0.17272667365581507
65,0.559210447923169
66,0.9207010015308686
67,0.3946757257616629
68,0.5939107625704615
69,0.9760816459670026
70,0.381482861641619
71,0.4875340671723633
72,0.6392941554019119
73,0.5721687442015823
74,0.9469668173098852
75,0.7212069370446921
76,0.1766310390603756
77,0.5989860229936431
78,0.560912301330185
79,0.2314019672612948
80,0.9183755041613109
81,0.24889648147832424
82,0.6093085324077842
83,0.5927869105755512
84,0.4079799004050839
85,0.5358625150468814
86,0.4390628798296195
87,0.30103763429753994
88,0.7189185349387397
89,0.744635984656165
90,0.7771475102834252
91,0.9903078131870683
92,0.8507728906419854
93,0.3825859298138972
94,0.7886818477503406
95,0.7783891249981678
96,0.2087240999419545
97,0.559136831653696
98,0.8298760697664944
99,0.5102848937942597
100,0.15624425056799301
101,0.854353100333447
102,0.5705389218641425
103,0.1357976652551601
104,0.40623870140217216
105,0.9626771367883384
106,0.9131803997938525
107,0.15056775132326677
108,0.38273327370663557
109,0.5533844694285228
110,0.69955109276108
111,0.007801736152413059
112,0.25262249978694157
113,0.2501380827286246
114,0.799661110202395
115,0.6739537493687057
116,0.48397308280087026
117,0.792021446604262
118,0.2561829749396963
119,0.8877863114770733
120,0.9993338458266705
121,0.04424107350975862
122,0.4655439562747123
123,0.20763456113705958
124,0.5558207463860495
125,0.6938550025447152
126,0.7832705705800547
127,0.6925587164727451
128,0.8498642735380534
129,0.6760328628766828
130,0.5519272942061004
131,0.294450550931354
132,0.39200283325401325
133,0.39428703313164576
134,0.8844088033468004
135,0.786571711202478
136,0.6951013646334177
137,0.5910390335790392
138,0.7879078746676983
139,0.9251612796706137
140,0.5980931771394475
141,0.9127952605409245
142,0.08760280404383781
143,0.589703670310732
144,0.09666101398676791
145,0.8843614519116426
146,0.8996601979670736
147,0.1771673971405969
148,0.7814069004343139
149,0.7902097697194149
150,0.07325784759318134
151,0.26689233081271135
152,0.9385095436266517
153,0.25179691618931077
154,0.6338350419785455
155,0.7707028475422294
156,0.3166656553849867
157,0.7871750358879746
158,0.8763272745350839
159,0.2016159028425448
160,0.16780297586824808
161,0.9180075135940052
162,0.7797302851822453
163,0.6978426127905333
164,0.6500682708823503
165,0.01078698387701682
166,0.7699237761893589
167,0.28079394969824395
168,0.7691709162021094
169,0.5578141957170597
170,0.5751327849454231
